,original,paraphrase,similar
423,"Ministre de la Justice de 1898 à 1901 dans le gouvernement local du haut-commissaire le prince Georges, il s’oppose à ce dernier sur la question du rattachement à la Grèce.","Il a rejoint Maserati au milieu de la saison 1933 parce qu'il n'était pas satisfait des monoplaces de l'équipe, et y est resté jusqu'en 1934, date à laquelle l'entreprise s'est retirée de la compétition.",False
97,"Claude de Bourdeille Comte de Montrésor, complotiste contre Richelieu, qui vécu avec Marie de Guise (1615-1688), descendante des Batarnay et Joyeuse inhumés dans la collégiale de Montrésor.","Claude de Bourdeille Comte de Montrésor était un conspirateur contre Richelieu, qui a été enterré dans la collégiale de Montrésor.",True
431,"Sa réputation dépasse alors les limites de son île, et gagne même une renommée internationale.",Sa réputation a dépassé les limites de son île et il a acquis une renommée internationale.,True
28,"Au cours de cette saison, il obtient sa première victoire majeure en automobile aux Mille Miglia.",Un jeu de réalité alternative d'une semaine basé sur de nouvelles corrections du jeu original précédera l'annonce de Portal 2 le 5 mars 2010.,False
313,Les fonctions pharaoniques sont les diverses activités religieuses et gouvernementales exercées par le roi d'Égypte durant l'Antiquité (entre les années 3150 et 30 avant notre ère).,Les diverses activités religieuses et gouvernementales du roi d'Égypte ont eu lieu dans les années 3150 et 30 av.,True
292,"En 1939, il subit la concurrence des pilotes allemands et se voit privé de départ à Pau, car les voitures reviennent en priorité aux pilotes allemands en dépit de ses performances aux essais.",Il ne prend pas le départ à Pau en 1939 car les voitures sont privilégiées aux pilotes allemands malgré ses performances aux essais.,True
369,"Dès les Textes des pyramides, les actions politiques du souverain sont encadrées par une seule maxime : « Amener Maât et repousser Isefet », c'est-à-dire promouvoir l'harmonie et repousser le chaos.",Le royaume de Grèce est du côté des gagnants.,False
211,"Certains journalistes du domaine vidéoludique listent le jeu parmi les meilleurs de l'année 2011, voire comme le meilleur de tous les temps.",Le jeu est répertorié parmi les meilleurs de tous les temps par certains journalistes.,True
359,"Plus largement, la gestuelle pharaonique recouvre tous les champs d'activité du collectif et ignore la séparation des pouvoirs.","Venizelos installe son gouvernement à Athènes en juin 1917, après que la France ait poussé le roi à l'exil.",False
85,"Foulques III d'Anjou, dit Foulques Nerra, comte d'Anjou, ordonne la construction du premier donjon sur le site dans la première moitié du XIe siècle.","Dans la première moitié du XIe siècle, Foulques III d'Anjou ordonna la construction du premier donjon sur le site.",True
266,"Décidé à « donner une leçon à ERA » en 1936, il acquiert une Delage vieille de dix ans que ses mécaniciens optimisent massivement.",Les frontières sont protégées par le chef des armées.,False
32,"Devenu pilote officiel pour Alfa Corse, l'écurie de course officielle d'Alfa Romeo, il remporte, en 1932, le championnat d'Europe des pilotes.",Il a remporté le championnat d'Europe des pilotes après être devenu pilote officiel pour Alfa Corse.,True
480,"La France finit par pousser le roi à l'exil et, en juin 1917, Venizélos installe son gouvernement à Athènes.","Dans la première moitié du XIe siècle, Foulques III d'Anjou ordonna la construction du premier donjon sur le site.",False
40,"Déçu par les monoplaces de l'écurie, il entre en conflit avec Enzo Ferrari et rejoint Maserati en milieu de saison 1933 pour y rester jusqu'en 1934, date à laquelle la firme se retire de la compétition.","Il était mécontent des monoplaces de l'équipe et a rejoint Maserati au milieu de la saison 1933 pour rester jusqu'en 1934, date à laquelle l'entreprise s'est retirée de la compétition.",True
314,Les fonctions pharaoniques sont les diverses activités religieuses et gouvernementales exercées par le roi d'Égypte durant l'Antiquité (entre les années 3150 et 30 avant notre ère).,Venizelos a été invité à prendre en main le destin de la nation lorsque l'armée grecque a organisé le coup de Goudi à l'été 1909.,False
310,Les fonctions pharaoniques sont les diverses activités religieuses et gouvernementales exercées par le roi d'Égypte durant l'Antiquité (entre les années 3150 et 30 avant notre ère).,L'assemblée générale crétoise élit un député libéral pour rédiger la constitution de la Crète à la fin de la révolte de 1897-1898.,False
188,"Portal 2 comprend également un mode coopératif à deux joueurs, dans lequel les personnages Atlas et P-Body reçoivent chacun un générateur de portails et doivent travailler ensemble afin de résoudre des énigmes et trouver une échappatoire.","Peu après minuit, Richard Seaman a succombé à ses blessures.",False
448,"Premier ministre, il mène une politique de modernisation du royaume, principalement en ce qui concerne l'armée et la marine, afin de permettre au pays d'affronter les conflits qui se dessinent.",The Indre-et-Loire department in the Center-Val de Loire region is home to Montrésor.,False
487,Il parvient alors à concilier les impératifs d’une politique extérieure liée à la guerre à toute une série de réformes modernisatrices.,Il a su concilier les impératifs d'une politique étrangère liée à la guerre avec toute une série de réformes.,True
92,"Imbert de Batarnay, vers la fin du XVe siècle et le début du XVIe siècle, originaire du Dauphiné, conseiller de quatre rois de France, est l'artisan du renouveau monumental de Montrésor où il introduit l'architecture Renaissance (château et collégiale).","L'architecte du renouveau monumental de Montrésor était Imbert de Batarnay, conseiller de quatre rois de France.",True
370,"Père nourricier du peuple, Pharaon assure la prospérité en appelant les dieux à réguler les eaux du Nil, en ouvrant les greniers en cas de famine et en garantissant une bonne répartition des terres arables.",Venizelos fut relevé de ses fonctions par le roi et créa un second gouvernement.,False
316,"Personnage central de l'État, le pharaon est l'intercesseur obligé entre les dieux et les humains.","Au printemps 1905, il prend la tête d'une insurrection qui prend fin avec le départ de Prince George.",False
384,"Tel Rê qui combat le serpent Apophis, le roi d'Égypte repousse les pillards du désert, combat les armées d'invasion et mate les rebelles intérieurs.",Il est connu autant pour ses exploits de course que pour sa personnalité et son style.,False
50,"La relation avec Enzo Ferrari empirant courant 1937, il s'essaye au pilotage d'une des Flèches d'Argent d'Auto Union puis rejoint la firme allemande en 1938 et lui reste fidèle jusqu'au début de la Seconde Guerre mondiale.",La suite de Portal est sortie en 2007.,False
135,La version pour Linux a été mise en bêta-test le 25 février 2014.,Il rejoint les charrettes tirées par des chevaux de son ami après avoir quitté ses études.,False
302,"Alors qu'il est en tête, sous la pluie de Spa, sa monoplace part en glisse, s'encastre dans un arbre et s'embrase.","Sous la pluie de Spa, alors qu'il était en tête, sa voiture a glissé hors de la route et s'est écrasée dans un arbre.",True
426,"C’est dans ce contexte qu’au printemps 1905, il prend la tête d’une insurrection qui se termine par le départ du prince Georges.","Suite au retrait d'Alfa Corse de la compétition, Nuvolari rejoint la Scuderia Ferrari, qui remporte les 24 Heures du Mans 1933.",False
346,"Comblés de biens, les dieux se doivent d'actionner favorablement les forces de la nature pour un bénéfice commun à tous les Égyptiens.",Les dieux se doivent de faire fonctionner les forces de la nature au profit de tous les Égyptiens.,True
452,La Grèce sort ainsi vainqueur des deux guerres balkaniques.,The Indre-et-Loire department in the Center-Val de Loire region contains Montrésor.,False
224,"Richard John Beattie-Seaman dit Richard Seaman et surnommé Dick Seaman, né le 4 février 1913 à Chichester (Angleterre, Royaume-Uni) et mort le 25 juin 1939 à Spa (province de Liège, Belgique), est un pilote automobile britannique.","Richard Seaman, également connu sous le nom de Dick Seaman, était un pilote de course britannique décédé le 25 juin 1939 à Spa.",True
344,Cette piété exprime l'espoir d'un juste retour de service.,Cette piété espère un retour de service.,True
174,"Dans la campagne solo, le joueur contrôle la protagoniste Chell, réveillée de sa biostase après plusieurs années, qui doit naviguer dans le centre d'enrichissement d'Aperture Science délabré pendant sa reconstruction par l'ordinateur surpuissant réactivé, GLaDOS, doublée par Ellen McLain en version originale et par Scarlett Perdereau en version française.","Dans la campagne solo, le joueur contrôle Chell, réveillée de sa biostase après plusieurs années, qui doit naviguer dans le centre d'enrichissement délabré d'Aperture Science pendant qu'il est reconstruit par l'ordinateur surpuissant relancé, GLaDOS, exprimé par Ellen McLain.",True
245,La retraite sportive prématurée de ce dernier à la fin de l'année conduit Seaman à monter une structure semi-indépendante.,Seaman a mis en place une structure semi-indépendante après la retraite prématurée de ce dernier du sport en fin d'année.,True
333,"Dans cette iconographie, le pharaon est invariablement figuré comme l'égal des dieux.",La Grèce a remporté les deux guerres des Balkans.,False
439,"Ainsi, lorsque les militaires grecs organisent le coup de Goudi à l'été 1909, Venizélos est sollicité pour prendre en mains la destinée de la nation.",Venizelos a été invité à prendre en main le destin de la nation lorsque l'armée grecque a organisé le coup de Goudi à l'été 1909.,True
300,"Alors qu'il est en tête, sous la pluie de Spa, sa monoplace part en glisse, s'encastre dans un arbre et s'embrase.",La jeunesse de Venizelos est marquée par les luttes en Crète contre la présence ottomane et par un attachement à la Grèce.,False
191,"Valve publie, après la sortie du jeu, une aide comprenant du contenu téléchargeable supplémentaire et un éditeur de carte simplifié pour permettre aux joueurs de créer et de partager des salles de tests avec d'autres.","Sous la pluie de Spa, alors qu'il était en tête, sa voiture a glissé, s'est écrasée dans un arbre et a pris feu.",False
